timestamp,temp_ar_C,umid_ar_pct,umid_solo_pct,chuva_24h_mm,bomba_ligada,bloqueado,modo,alarme,estado_json
2026-05-26 06:08:38,32.0,45.0,48.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.7}"
2026-05-26 06:08:40,32.0,45.0,48.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.4}"
2026-05-26 06:08:42,32.0,45.0,48.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.1}"
2026-05-26 06:08:44,32.0,45.0,47.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.8}"
2026-05-26 06:08:46,32.0,45.0,47.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.6}"
2026-05-26 06:08:48,32.0,45.0,47.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.4}"
2026-05-26 06:08:50,32.0,45.0,47.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.0}"
2026-05-26 06:08:52,32.0,45.0,46.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.8}"
2026-05-26 06:08:54,32.0,45.0,46.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.4}"
2026-05-26 06:08:56,32.0,45.0,46.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.2}"
2026-05-26 06:08:58,32.0,45.0,45.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.9}"
2026-05-26 06:09:00,32.0,45.0,45.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.7}"
2026-05-26 06:09:02,32.0,45.0,45.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.6}"
2026-05-26 06:09:04,32.0,45.0,45.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.2}"
2026-05-26 06:09:06,32.0,45.0,45.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.0}"
2026-05-26 06:09:08,32.0,45.0,44.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.6}"
2026-05-26 06:09:10,32.0,45.0,44.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.4}"
2026-05-26 06:09:12,32.0,45.0,44.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.0}"
2026-05-26 06:09:14,32.0,45.0,43.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.8}"
2026-05-26 06:09:16,32.0,45.0,43.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.5}"
2026-05-26 06:09:18,32.0,45.0,43.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.1}"
2026-05-26 06:09:20,32.0,45.0,42.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.8}"
2026-05-26 06:09:22,32.0,45.0,42.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.4}"
2026-05-26 06:09:24,32.0,45.0,42.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.1}"
2026-05-26 06:09:26,32.0,45.0,42.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.0}"
2026-05-26 06:09:28,31.9,45.0,41.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.6}"
2026-05-26 06:09:30,32.0,45.0,41.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.4}"
2026-05-26 06:09:32,31.9,45.0,41.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.0}"
2026-05-26 06:09:34,32.0,45.0,40.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.7}"
2026-05-26 06:09:36,31.9,45.0,40.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.5}"
2026-05-26 06:09:38,31.9,45.0,40.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.2}"
2026-05-26 06:09:40,32.0,45.0,40.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.1}"
2026-05-26 06:09:42,31.9,45.0,39.8,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":39.8}"
2026-05-26 06:09:44,31.9,45.0,40.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.2}"
2026-05-26 06:09:46,32.0,45.0,40.6,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.6}"
2026-05-26 06:09:48,31.9,45.0,41.3,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.3}"
2026-05-26 06:09:50,32.0,45.0,41.9,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.9}"
2026-05-26 06:09:52,32.0,45.0,42.5,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.5}"
2026-05-26 06:09:54,32.0,45.0,43.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.2}"
2026-05-26 06:09:56,32.0,45.0,43.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.7}"
2026-05-26 06:09:58,32.0,45.0,44.3,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.3}"
